eval_name,fold,feature_set,action_name,action_family,feature,direction,threshold,objective,fired_count,fired_rate,precision,mean_uplift_if_fired,policy_mean_uplift
supplement_leave_new_cell,Exchange/96,all_input,placement_encoder_tanh_vs_default,placement,input_trend,high,0.01893582915938634,0.049337515418597704,30,0.6818181818181818,0.8,0.07236168928060997,0.049337515418597704
supplement_leave_new_cell,Exchange/96,all_input,placement_output_tanh_matched,placement,abstain,none,,0.0,0,0.0,,,0.0
supplement_leave_new_cell,Exchange/96,all_input,placement_output_tanh_vs_best_linear,placement,abstain,none,,0.0,0,0.0,,,0.0
supplement_leave_new_cell,Exchange/96,all_input,regime_best_bounded_vs_default,regime,input_volatility,high,0.05894452294426879,0.12422245621129237,39,0.8863636363636364,0.8974358974358975,0.14014841213581705,0.12422245621129237
supplement_leave_new_cell,Exchange/96,all_input,regime_softsign_vs_default,regime,input_volatility,high,0.05894452294426879,0.09711356237730671,39,0.8863636363636364,0.7948717948717948,0.109564019092346,0.09711356237730671
supplement_leave_new_cell,Exchange/96,all_input,regime_tanh_sin_vs_default,regime,input_volatility,high,0.05894452294426879,0.10323693061036829,39,0.8863636363636364,0.8461538461538461,0.11647243453477447,0.10323693061036829
supplement_leave_new_cell,Exchange/96,all_input,regime_tanh_vs_default,regime,input_volatility,high,0.05894452294426879,0.10470105699991082,39,0.8863636363636364,0.8717948717948718,0.1181242694357968,0.10470105699991082
supplement_leave_new_cell,Exchange/192,data,placement_all_tanh_vs_best_split,placement,input_kurtosis,low,-0.35909500650328063,0.050545350358216695,30,0.6818181818181818,0.6666666666666666,0.07413318052538447,0.050545350358216695
supplement_leave_new_cell,Exchange/192,data,placement_decoder_tanh_vs_default,placement,input_range,low,10.721533969854656,0.02285876046232844,20,0.45454545454545453,0.75,0.05028927301712257,0.02285876046232844
supplement_leave_new_cell,Exchange/192,data,placement_encoder_tanh_vs_default,placement,input_trend,high,0.01893582915938634,0.049337515418597704,30,0.6818181818181818,0.8,0.07236168928060997,0.049337515418597704
supplement_leave_new_cell,Exchange/192,data,placement_output_tanh_matched,placement,abstain,none,,0.0,0,0.0,,,0.0
supplement_leave_new_cell,Exchange/192,data,placement_output_tanh_vs_best_linear,placement,abstain,none,,0.0,0,0.0,,,0.0
supplement_leave_new_cell,Exchange/192,data,regime_best_bounded_vs_default,regime,input_volatility,low,1.4294102926364782,0.12424722460421403,39,0.8863636363636364,0.8974358974358975,0.14017635596372863,0.12424722460421403
supplement_leave_new_cell,Exchange/192,data,regime_softsign_vs_default,regime,input_volatility,high,0.05899784286108558,0.09711356237730671,39,0.8863636363636364,0.7948717948717948,0.109564019092346,0.09711356237730671
supplement_leave_new_cell,Exchange/192,data,regime_tanh_sin_vs_default,regime,input_volatility,high,0.05899784286108558,0.10323693061036829,39,0.8863636363636364,0.8461538461538461,0.11647243453477447,0.10323693061036829
supplement_leave_new_cell,Exchange/192,data,regime_tanh_vs_default,regime,input_volatility,high,0.05899784286108558,0.10470105699991082,39,0.8863636363636364,0.8717948717948718,0.1181242694357968,0.10470105699991082
supplement_leave_new_cell,Exchange/192,frequency,placement_all_tanh_vs_best_split,placement,router_freq_seasonal_peak_strength,low,0.7574035968996161,0.05070914428842943,24,0.5454545454545454,0.75,0.09296676452878729,0.05070914428842943
supplement_leave_new_cell,Exchange/192,frequency,placement_decoder_tanh_vs_default,placement,router_timefreq_phase_concentration,low,0.4441868783739542,0.024278820591811454,27,0.6136363636363636,0.7037037037037037,0.03956548540887792,0.024278820591811454
supplement_leave_new_cell,Exchange/192,frequency,placement_encoder_tanh_vs_default,placement,input_daily_cycle_energy_ratio,high,0.5533072174026242,0.04766958808880936,33,0.75,0.7272727272727273,0.06355945078507914,0.04766958808880936
supplement_leave_new_cell,Exchange/192,frequency,placement_output_tanh_matched,placement,router_timefreq_burstiness_index,low,2.946683822058835,0.011083331950780288,5,0.11363636363636363,1.0,0.09753332116686653,0.011083331950780288
supplement_leave_new_cell,Exchange/192,frequency,placement_output_tanh_vs_best_linear,placement,router_timefreq_burstiness_index,low,2.946683822058835,0.006144376452021716,5,0.11363636363636363,0.8,0.05407051277779111,0.006144376452021716
