feature,train_mean_gain_vs_static,train_positive_vs_static_rate,train_regret_vs_oracle,train_action_hit_rate,outer_mode,outer_fold,selection_mode
input_jump_intensity,0.018968317831676892,0.5681818181818182,0.009579055032534417,0.7272727272727273,leave_dataset,ETTm2,train_score
pred_to_seq_ratio,0.018951621151720093,0.5227272727272727,0.009602104670190214,0.7272727272727273,leave_dataset,ETTm2,train_score
n_heads,0.018798510762437076,0.5,0.0097562535383747,0.7045454545454546,leave_dataset,ETTm2,train_score
d_model,0.018798510762437076,0.5,0.0097562535383747,0.7045454545454546,leave_dataset,ETTm2,train_score
train_epochs,0.018798510762437076,0.5,0.0097562535383747,0.7045454545454546,leave_dataset,ETTm2,train_score
d_ff,0.018798510762437076,0.5,0.0097562535383747,0.7045454545454546,leave_dataset,ETTm2,train_score
scope_config_count,0.018798510762437076,0.5,0.0097562535383747,0.7045454545454546,leave_dataset,ETTm2,train_score
patch_to_seq_ratio,0.018798510762437076,0.5,0.0097562535383747,0.7045454545454546,leave_dataset,ETTm2,train_score
d_layers,0.020087808164813422,0.4909090909090909,0.0075615805297567715,0.7272727272727273,leave_dataset,Solar1,train_score
router_multivar_correlation_condition_number,0.018403045186908874,0.5272727272727272,0.009452188543304383,0.7818181818181819,leave_dataset,Solar1,train_score
input_daily_cycle_energy_ratio,0.01820489230309685,0.4909090909090909,0.00965254012456098,0.7636363636363637,leave_dataset,Solar1,train_score
router_timefreq_dominant_frequency_drift,0.018122604911795587,0.4909090909090909,0.009735259184248404,0.7454545454545455,leave_dataset,Solar1,train_score
input_spectral_entropy,0.018122604911795587,0.4909090909090909,0.009735259184248404,0.7454545454545455,leave_dataset,Solar1,train_score
input_dominant_frequency_energy_ratio,0.018122604911795587,0.4909090909090909,0.009735259184248404,0.7454545454545455,leave_dataset,Solar1,train_score
input_jump_intensity,0.018098064663838714,0.5272727272727272,0.009756737397988382,0.7636363636363637,leave_dataset,Solar1,train_score
seq_len,0.01801577727253745,0.5272727272727272,0.009839456457675807,0.7454545454545455,leave_dataset,Solar1,train_score
input_turbulence_score,0.01801577727253745,0.5272727272727272,0.009839456457675807,0.7454545454545455,leave_dataset,Solar1,train_score
router_freq_harmonic_energy_ratio,0.017976503618825315,0.4909090909090909,0.009883891305553666,0.7454545454545455,leave_dataset,Solar1,train_score
router_freq_seasonal_peak_strength,0.017885878856721108,0.4909090909090909,0.009971985239322882,0.7090909090909091,leave_dataset,Solar1,train_score
router_freq_spectral_entropy,0.017743357679506154,0.4909090909090909,0.010114506416537836,0.6909090909090909,leave_dataset,Solar1,train_score
router_multivar_missing_or_constant_channel_ratio,0.017696102106872166,0.509090909090909,0.010160931206050649,0.7272727272727273,leave_dataset,Solar1,train_score
n_heads,0.01769606334371203,0.45454545454545453,0.010166961946497686,0.7090909090909091,leave_dataset,Solar1,train_score
d_model,0.01769606334371203,0.45454545454545453,0.010166961946497686,0.7090909090909091,leave_dataset,Solar1,train_score
train_epochs,0.01769606334371203,0.45454545454545453,0.010166961946497686,0.7090909090909091,leave_dataset,Solar1,train_score
d_ff,0.01769606334371203,0.45454545454545453,0.010166961946497686,0.7090909090909091,leave_dataset,Solar1,train_score
scope_config_count,0.01769606334371203,0.45454545454545453,0.010166961946497686,0.7090909090909091,leave_dataset,Solar1,train_score
patch_to_seq_ratio,0.01769606334371203,0.45454545454545453,0.010166961946497686,0.7090909090909091,leave_dataset,Solar1,train_score
pred_to_seq_ratio,0.01769606334371203,0.45454545454545453,0.010166961946497686,0.7090909090909091,leave_dataset,Solar1,train_score
d_layers,0.020916900033374267,0.49056603773584906,0.008039001128379906,0.7358490566037735,leave_dataset,Solar2,train_score
input_daily_cycle_energy_ratio,0.018962930742913674,0.49056603773584906,0.010208864858837104,0.7735849056603774,leave_dataset,Solar2,train_score
router_multivar_correlation_condition_number,0.018877538167035007,0.49056603773584906,0.010294705392474995,0.7547169811320755,leave_dataset,Solar2,train_score
input_spectral_entropy,0.018877538167035007,0.49056603773584906,0.010294705392474995,0.7547169811320755,leave_dataset,Solar2,train_score
